gameid,homeTeam,homeId,awayTeam,awayId,preShotsHome,preHitsHome,prePenaltiesHome,preShotsAway,preHitsAway,prePenaltiesAway,preShotsTotal,preHitsTotal,prePenaltiesTotal,fightTime,player1Id,player1Name,player2Id,player2Name,postShotsHome,postHitsHome,postPenaltiesHome,postShotsAway,postHitsAway,postPenaltiesAway,postShotsTotal,postHitsTotal,postPenaltiesTotal
2020020350,Edmonton Oilers,22,Toronto Maple Leafs,10,30.21,22.15,4.03,20.14,16.11,4.03,50.35,38.27,8.06,59:35,8476326.0,Josh Archibald,8478408.0,Travis Dermott,144.0,0.0,432.0,0.0,0.0,288.0,144.0,0.0,720.0
2020020354,New York Rangers,3,Buffalo Sabres,7,19.12,24.21,1.27,22.94,26.76,2.55,42.05,50.97,3.82,47:11,8479324.0,Ryan Lindgren,8481528.0,Dylan Cozens,4.68,18.73,0.0,18.73,14.04,4.68,23.41,32.77,4.68
2020020271,Dallas Stars,25,Tampa Bay Lightning,14,28.82,26.2,3.93,15.72,23.58,2.62,44.54,49.78,6.55,45:58,8478010.0,Brayden Point,8471699.0,Andrew Cogliano,25.65,25.65,8.55,21.38,12.83,4.28,47.03,38.48,12.83
2020020180,New Jersey Devils,1,New York Rangers,3,35.36,19.04,1.36,14.96,20.4,2.72,50.32,39.44,4.08,44:11,8474090.0,Brendan Smith,8479415.0,Michael McLeod,34.14,15.17,7.59,7.59,7.59,7.59,41.73,22.76,15.17
2020020373,Boston Bruins,6,Washington Capitals,15,25.35,25.35,2.3,36.88,32.27,2.3,62.23,57.62,4.61,26:12,8476880.0,Tom Wilson,8475797.0,Jarred Tinordi,15.98,19.53,8.88,26.63,35.5,3.55,42.6,55.03,12.43
2020020373,Boston Bruins,6,Washington Capitals,15,20.45,26.29,2.92,29.21,36.51,2.92,49.66,62.8,5.84,41:12,8479365.0,Trent Frederic,8476880.0,Tom Wilson,19.15,12.77,9.57,35.11,28.72,6.38,54.26,41.49,15.96
2020020380,San Jose Sharks,28,Vegas Golden Knights,54,27.0,43.5,6.0,22.5,16.5,6.0,49.5,60.0,12.0,40:02,8476545.0,Kurtis Gabriel,8471817.0,Ryan Reaves,19.64,14.03,0.0,19.64,16.84,5.61,39.28,30.87,5.61
2020020381,Nashville Predators,18,Florida Panthers,13,27.31,10.92,3.28,26.21,15.29,2.18,53.52,26.21,5.46,55:09,8475462.0,Radko Gudas,8476393.0,Nick Cousins,37.11,37.11,24.74,24.74,0.0,0.0,61.86,37.11,24.74
2020020387,Arizona Coyotes,53,Minnesota Wild,30,16.39,26.23,0.0,36.07,29.51,3.28,52.46,55.74,3.28,18:39,8477401.0,John Hayden,8475220.0,Marcus Foligno,30.47,26.12,2.9,30.47,11.61,5.8,60.94,37.73,8.71
2020020383,Edmonton Oilers,22,Calgary Flames,20,24.19,44.34,4.03,52.41,72.56,0.0,76.6,116.91,4.03,15:30,8473473.0,Milan Lucic,8477498.0,Darnell Nurse,32.36,41.8,5.39,28.31,29.66,4.04,60.67,71.46,9.44
2020020383,Edmonton Oilers,22,Calgary Flames,20,35.82,39.4,7.16,46.57,68.06,3.58,82.39,107.46,10.75,16:52,8479314.0,Matthew Tkachuk,8471707.0,James Neal,27.82,43.12,4.17,29.21,29.21,2.78,57.03,72.33,6.96
2020020250,Dallas Stars,25,Nashville Predators,18,18.69,37.37,0.0,12.46,49.83,0.0,31.14,87.2,0.0,09:41,8476467.0,Jamie Oleksiak,8479671.0,Mathieu Olivier,29.01,10.24,4.27,13.65,8.53,4.27,42.66,18.77,8.53
2020020395,Calgary Flames,20,Ottawa Senators,9,19.12,24.58,5.46,16.39,27.31,8.19,35.51,51.9,13.66,22:13,8475766.0,Austin Watson,8474736.0,Zac Rinaldo,27.0,10.38,2.08,14.54,4.15,6.23,41.53,14.54,8.31
2020020326,San Jose Sharks,28,St. Louis Blues,19,46.75,23.38,0.0,23.38,23.38,0.0,70.13,46.75,0.0,02:35,8475160.0,Kyle Clifford,8476545.0,Kurtis Gabriel,15.49,17.56,5.16,23.75,17.56,2.07,39.24,35.11,7.23
2020020396,Edmonton Oilers,22,Ottawa Senators,9,0.0,69.9,34.95,0.0,104.85,0.0,0.0,174.76,34.95,01:43,8476915.0,Jujhar Khaira,8475790.0,Erik Gudbranson,35.0,19.56,2.06,26.77,22.65,6.18,61.77,42.21,8.24
2020020407,Detroit Red Wings,17,Tampa Bay Lightning,14,20.27,18.58,5.07,27.03,13.51,1.69,47.3,32.1,6.76,35:31,8478416.0,Erik Cernak,8477511.0,Anthony Mantha,17.93,11.21,2.24,20.17,17.93,2.24,38.11,29.14,4.48
2020020409,Dallas Stars,25,Chicago Blackhawks,16,43.52,7.91,0.0,19.78,15.82,7.91,63.3,23.74,7.91,15:15,8481147.0,Reese Johnson,8479381.0,Nick Caamano,26.82,20.11,4.02,21.45,20.11,1.34,48.27,40.22,5.36
2020020411,Vancouver Canucks,23,Montréal Canadiens,8,12.0,32.0,4.0,52.0,28.0,4.0,64.0,60.0,8.0,15:02,8476468.0,J.T. Miller,8475279.0,Ben Chiarot,26.69,13.34,5.34,36.03,22.68,4.0,62.71,36.03,9.34
2020020416,Buffalo Sabres,7,Pittsburgh Penguins,5,19.8,16.97,2.83,26.88,8.49,1.41,46.68,25.46,4.24,42:27,8479944.0,Zach Aston-Reese,8476525.0,Colin Miller,23.93,17.09,6.84,10.26,10.26,3.42,34.19,27.35,10.26
2020020418,Philadelphia Flyers,4,Washington Capitals,15,20.97,24.47,3.5,27.96,38.45,3.5,48.93,62.91,6.99,17:15,8476404.0,Andy Andreoff,8477903.0,Garnet Hathaway,33.68,23.86,4.21,12.63,19.65,5.61,46.32,43.51,9.82
2020020421,Detroit Red Wings,17,Tampa Bay Lightning,14,18.33,11.67,6.67,41.67,18.33,3.33,60.0,30.0,10.0,36:07,8477454.0,Adam Erne,8476624.0,Barclay Goodrow,15.07,7.54,5.02,37.68,17.59,7.54,52.76,25.12,12.56
2020020423,Calgary Flames,20,Montréal Canadiens,8,23.98,26.51,1.26,16.41,22.72,2.52,40.39,49.23,3.79,47:40,8473473.0,Milan Lucic,8476981.0,Josh Anderson,38.92,4.86,4.86,19.46,29.19,9.73,58.38,34.05,14.59
2020020428,Colorado Avalanche,21,Los Angeles Kings,26,45.05,4.1,0.0,18.43,20.48,2.05,63.48,24.57,2.05,29:46,8479644.0,Matt Luff,8479252.0,Dan Renouf,43.66,5.95,7.94,17.86,7.94,1.98,61.52,13.89,9.92
2020020429,Anaheim Ducks,24,San Jose Sharks,28,15.56,25.94,5.19,15.56,31.12,0.0,31.12,57.06,5.19,11:35,8475235.0,Nicolas Deslauriers,8476545.0,Kurtis Gabriel,38.42,26.02,1.24,22.31,21.07,2.48,60.72,47.09,3.72
2020020437,St. Louis Blues,19,Vegas Golden Knights,54,7.1,28.4,0.0,21.3,21.3,0.0,28.4,49.7,0.0,08:32,8478057.0,Dakota Joshua,8478434.0,Keegan Kolesar,38.47,16.32,2.33,20.98,9.33,5.83,59.46,25.65,8.16
2020020443,Ottawa Senators,9,Toronto Maple Leafs,10,9.65,48.26,0.0,9.65,9.65,0.0,19.3,57.91,0.0,06:41,8474567.0,Zach Bogosian,8475766.0,Austin Watson,29.26,29.26,2.25,36.01,15.75,4.5,65.27,45.01,6.75
2020020448,Tampa Bay Lightning,14,Nashville Predators,18,0.0,28.57,0.0,57.14,85.71,0.0,57.14,114.29,0.0,02:56,8474034.0,Pat Maroon,8477433.0,Ben Harpur,39.95,19.98,3.15,21.03,14.72,5.26,60.98,34.7,8.41
2020020448,Tampa Bay Lightning,14,Nashville Predators,18,34.5,22.5,4.5,24.0,24.0,6.0,58.5,46.5,10.5,40:03,8474034.0,Pat Maroon,8479671.0,Mathieu Olivier,45.11,15.04,0.0,18.05,3.01,3.01,63.16,18.05,3.01
2020020454,Calgary Flames,20,Edmonton Oilers,22,18.88,37.76,0.0,18.88,37.76,0.0,37.76,75.52,0.0,09:35,8476915.0,Jujhar Khaira,8476439.0,Brett Ritchie,23.8,11.9,2.38,29.75,21.42,3.57,53.55,33.32,5.95
2020020186,Minnesota Wild,30,Arizona Coyotes,53,18.79,18.79,3.76,41.34,7.52,11.27,60.13,26.3,15.03,15:58,8477369.0,Carson Soucy,8478474.0,Lawson Crouse,24.53,9.54,4.09,27.25,9.54,4.09,51.78,19.08,8.18
2020020466,Vegas Golden Knights,54,San Jose Sharks,28,29.41,28.13,2.56,31.97,26.86,5.12,61.39,54.99,7.67,47:11,8475913.0,Mark Stone,8476881.0,Tomas Hertl,42.13,28.09,9.36,18.73,37.45,14.04,60.86,65.54,23.41
2020020466,Vegas Golden Knights,54,San Jose Sharks,28,29.71,29.71,3.57,30.9,29.71,5.94,60.61,59.43,9.51,50:58,8476539.0,Jonathan Marchessault,8474053.0,Logan Couture,46.49,19.93,6.64,19.93,26.57,13.28,66.42,46.49,19.93
2020020467,Los Angeles Kings,26,St. Louis Blues,19,22.1,19.65,0.0,12.28,31.92,4.91,34.38,51.57,4.91,24:38,8476792.0,Torey Krug,8476960.0,Andreas Athanasiou,18.66,15.27,3.39,23.75,27.14,0.0,42.41,42.41,3.39
2020020480,Toronto Maple Leafs,10,Calgary Flames,20,29.54,33.48,1.97,19.69,45.3,1.97,49.23,78.77,3.94,30:28,8479314.0,Matthew Tkachuk,8475718.0,Justin Holl,18.28,28.44,6.09,8.13,20.32,4.06,26.41,48.76,10.16
2020020484,New York Islanders,2,Philadelphia Flyers,4,30.84,30.84,0.0,30.84,42.4,3.85,61.67,73.23,3.85,15:35,8480789.0,Oliver Wahlstrom,8478067.0,Oskar Lindblom,18.91,27.02,4.05,20.26,21.61,2.7,39.17,48.63,6.75
2020020495,Los Angeles Kings,26,Vegas Golden Knights,54,33.86,23.44,0.0,26.05,28.65,2.6,59.91,52.1,2.6,23:02,8478455.0,Austin Wagner,8478434.0,Keegan Kolesar,24.35,21.1,6.49,50.32,14.61,3.25,74.66,35.71,9.74
2020020503,San Jose Sharks,28,Los Angeles Kings,26,23.08,34.62,5.77,34.62,5.77,5.77,57.69,40.38,11.54,10:52,8476545.0,Kurtis Gabriel,8477073.0,Kurtis MacDermid,20.76,23.2,4.88,42.74,8.55,2.44,63.5,31.75,7.33
2020020513,Minnesota Wild,30,Anaheim Ducks,24,19.25,6.42,0.0,32.09,38.5,0.0,51.34,44.92,0.0,09:21,8476390.0,Joseph Cramarossa,8479368.0,Max Jones,23.69,11.85,2.37,27.25,11.85,7.11,50.94,23.69,9.48
2020020513,Minnesota Wild,30,Anaheim Ducks,24,19.01,12.68,6.34,31.69,38.03,6.34,50.7,50.7,12.68,09:34,8470612.0,Ryan Getzlaf,8477369.0,Carson Soucy,23.79,10.71,2.38,27.36,11.9,4.76,51.16,22.6,7.14
2020020512,Vancouver Canucks,23,Winnipeg Jets,52,36.94,6.72,3.36,40.3,6.72,3.36,77.24,13.43,6.72,18:19,8479772.0,Zack MacEwen,8479378.0,Logan Stanley,38.86,25.91,2.88,27.35,21.59,2.88,66.21,47.5,5.76
2020020516,Philadelphia Flyers,4,New York Rangers,3,26.47,46.32,0.0,13.24,33.09,0.0,39.71,79.41,0.0,09:29,8474090.0,Brendan Smith,8477979.0,Nicolas Aube-Kubel,43.95,23.75,11.88,14.25,20.19,7.13,58.2,43.95,19.0
2020020516,Philadelphia Flyers,4,New York Rangers,3,40.98,27.66,6.15,14.34,22.54,5.12,55.32,50.2,11.27,58:34,8477962.0,Brendan Lemieux,8477502.0,Samuel Morin,41.86,0.0,167.44,0.0,0.0,41.86,41.86,0.0,209.3
2020020223,Minnesota Wild,30,St. Louis Blues,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:01,8475170.0,Brayden Schenn,8477451.0,Ryan Hartman,9.0,12.0,5.0,37.01,8.0,4.0,46.01,20.01,9.0
2020020223,Minnesota Wild,30,St. Louis Blues,19,9.33,12.45,6.22,35.78,9.33,4.67,45.12,21.78,10.89,38:34,8477482.0,Zach Sanford,8481477.0,Nico Sturm,8.4,11.2,2.8,39.19,5.6,2.8,47.59,16.8,5.6
2020020519,Chicago Blackhawks,16,Florida Panthers,13,24.94,22.67,4.53,34.01,34.01,2.27,58.94,56.68,6.8,26:28,8477846.0,Ryan Carpenter,8477346.0,MacKenzie Weegar,12.52,39.36,7.16,46.52,37.57,7.16,59.05,76.94,14.31
2020020522,Dallas Stars,25,Tampa Bay Lightning,14,41.94,25.81,0.0,24.19,32.26,1.61,66.13,58.06,1.61,37:14,8476467.0,Jamie Oleksiak,8474568.0,Luke Schenn,28.99,18.45,0.0,23.72,7.91,7.91,52.71,26.35,7.91
2020020525,St. Louis Blues,19,Anaheim Ducks,24,93.51,0.0,0.0,46.75,46.75,0.0,140.26,46.75,0.0,01:22,8475170.0,Brayden Schenn,8475825.0,Jani Hakanpaa,31.72,17.4,2.05,19.44,17.4,4.09,51.17,34.79,6.14
2020020525,St. Louis Blues,19,Anaheim Ducks,24,26.81,24.13,2.68,26.81,21.44,5.36,53.61,45.57,8.04,22:29,8477018.0,Ben Hutton,8477455.0,Jacob de la Rose,36.78,12.79,3.2,15.99,15.99,1.6,52.78,28.79,4.8
2020020539,Colorado Avalanche,21,Vegas Golden Knights,54,0.0,0.0,0.0,0.0,47.37,0.0,0.0,47.37,0.0,01:22,8479252.0,Dan Renouf,8478434.0,Keegan Kolesar,21.79,7.93,3.96,30.71,16.84,2.97,52.5,24.77,6.93
2020020547,Dallas Stars,25,Florida Panthers,13,30.4,31.67,7.6,24.07,25.33,3.8,54.47,57.0,11.4,47:22,8479388.0,Riley Stillman,8478495.0,Denis Gurianov,42.74,19.0,4.75,0.0,14.25,4.75,42.74,33.25,9.5
2020020553,Colorado Avalanche,21,Anaheim Ducks,24,44.8,9.69,4.84,13.32,12.11,7.27,58.12,21.8,12.11,49:33,8477930.0,Pierre-Edouard Bellemare,8470612.0,Ryan Getzlaf,34.45,0.0,0.0,11.48,0.0,22.97,45.93,0.0,22.97
2020020555,San Jose Sharks,28,Minnesota Wild,30,41.38,20.69,0.0,0.0,0.0,0.0,41.38,20.69,0.0,02:57,8479705.0,Jeffrey Viel,8477366.0,Luke Johnson,28.81,14.8,0.0,19.47,13.24,1.56,48.28,28.03,1.56
2020020498,Montréal Canadiens,8,Edmonton Oilers,22,51.8,38.85,0.0,0.0,25.9,12.95,51.8,64.75,12.95,04:47,8476981.0,Josh Anderson,8478021.0,William Lagesson,26.08,21.73,3.26,18.47,33.69,4.35,44.55,55.42,7.61
2020020573,New York Islanders,2,Washington Capitals,15,25.0,20.0,2.0,18.0,26.0,3.0,43.0,46.0,5.0,60:00,8465009.0,Zdeno Chara,8474709.0,Matt Martin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020020575,Florida Panthers,13,Detroit Red Wings,17,31.3,31.3,0.0,10.43,31.3,0.0,41.74,62.61,0.0,05:50,8479066.0,Ryan Lomberg,8479379.0,Givani Smith,32.38,31.3,4.32,25.91,19.43,7.56,58.29,50.73,11.87
2020020575,Florida Panthers,13,Detroit Red Wings,17,39.85,31.0,4.43,28.04,22.14,5.9,67.9,53.14,10.33,40:49,8479388.0,Riley Stillman,8479379.0,Givani Smith,17.48,32.04,2.91,17.48,17.48,8.74,34.95,49.51,11.65
2020020577,Nashville Predators,18,Dallas Stars,25,21.05,21.05,2.0,27.06,26.06,3.01,48.11,47.1,5.01,59:53,8479316.0,Luke Kunin,8480848.0,Ty Dellandrea,0.0,0.0,514.29,0.0,0.0,514.29,0.0,0.0,1028.57
2020020583,Anaheim Ducks,24,Arizona Coyotes,53,11.94,29.85,5.97,47.76,11.94,0.0,59.7,41.79,5.97,10:03,8475235.0,Nicolas Deslauriers,8477401.0,John Hayden,30.03,20.42,2.4,22.82,33.63,4.8,52.85,54.05,7.21
2020020583,Anaheim Ducks,24,Arizona Coyotes,53,23.02,30.69,3.84,38.36,26.85,1.92,61.37,57.54,5.75,31:48,8474641.0,Adam Henrique,8475728.0,Johan Larsson,31.91,12.77,2.13,14.89,34.04,6.38,46.81,46.81,8.51
2020020587,New York Islanders,2,Philadelphia Flyers,4,0.0,23.08,0.0,46.15,69.23,0.0,46.15,92.31,0.0,02:47,8477527.0,Ross Johnston,8477502.0,Samuel Morin,19.43,13.99,2.33,23.31,17.09,4.66,42.74,31.08,6.99
2020020592,Montréal Canadiens,8,Ottawa Senators,9,43.95,10.99,3.66,32.96,32.96,10.99,76.91,43.95,14.65,16:34,8480801.0,Brady Tkachuk,8470642.0,Shea Weber,31.77,41.44,1.38,23.48,24.87,2.76,55.26,66.31,4.14
2020020594,Colorado Avalanche,21,St. Louis Blues,19,37.04,11.58,4.63,34.73,11.58,4.63,71.77,23.15,9.26,25:56,8474145.0,Robert Bortuzzo,8477070.0,Liam O'Brien,28.18,1.76,3.52,21.14,22.9,3.52,49.32,24.66,7.05
2020020604,Anaheim Ducks,24,Arizona Coyotes,53,19.36,24.65,0.0,22.89,33.45,1.76,42.25,58.09,1.76,34:05,8477401.0,John Hayden,8475842.0,Sam Carrick,15.16,23.83,6.5,32.49,21.66,2.17,47.65,45.49,8.66
2020020609,Minnesota Wild,30,Colorado Avalanche,21,19.09,21.47,2.39,32.21,15.51,5.96,51.29,36.98,8.35,50:22,8477335.0,Kyle Burroughs,8475760.0,Nick Bjugstad,31.14,18.69,43.6,24.91,6.23,18.69,56.06,24.91,62.28
2020020241,San Jose Sharks,28,Anaheim Ducks,24,30.32,21.66,0.0,17.33,25.99,0.0,47.65,47.65,0.0,13:51,8479705.0,Jeffrey Viel,8475842.0,Sam Carrick,35.1,15.6,1.3,32.5,18.2,6.5,67.61,33.8,7.8
2020020620,St. Louis Blues,19,Vegas Golden Knights,54,24.49,48.98,0.0,55.1,18.37,0.0,79.59,67.35,0.0,09:48,8475160.0,Kyle Clifford,8471817.0,Ryan Reaves,33.47,17.93,4.78,49.0,19.12,2.39,82.47,37.05,7.17
2020020627,New York Rangers,3,Pittsburgh Penguins,5,19.89,18.23,4.97,24.86,23.2,6.63,44.75,41.44,11.6,36:14,8474090.0,Brendan Smith,8478043.0,Sam Lafferty,25.25,20.2,5.05,30.29,20.2,7.57,55.54,40.39,12.62
2020020628,Washington Capitals,15,Boston Bruins,6,25.24,22.09,6.31,47.33,31.55,6.31,72.57,53.64,12.62,19:01,8477941.0,Nick Ritchie,8477903.0,Garnet Hathaway,33.67,27.82,5.86,19.03,13.18,8.78,52.7,40.99,14.64
2020020630,Columbus Blue Jackets,29,Tampa Bay Lightning,14,32.88,24.03,3.79,26.55,15.17,1.26,59.43,39.2,5.06,47:29,8476870.0,Stefan Matteau,8479984.0,Cal Foote,28.76,19.17,4.79,14.38,14.38,14.38,43.14,33.56,19.17
2020020631,Detroit Red Wings,17,Nashville Predators,18,31.21,10.4,4.16,24.97,18.73,4.16,56.18,29.13,8.32,28:50,8477454.0,Adam Erne,8479671.0,Mathieu Olivier,19.25,9.63,3.85,25.03,7.7,7.7,44.28,17.33,11.55
2020020641,San Jose Sharks,28,Los Angeles Kings,26,18.61,35.15,2.07,31.02,28.95,2.07,49.63,64.1,4.14,29:19,8477073.0,Kurtis MacDermid,8479705.0,Jeffrey Viel,29.33,11.73,11.73,33.24,7.82,9.78,62.57,19.55,21.51
2020020641,San Jose Sharks,28,Los Angeles Kings,26,25.51,27.1,4.78,35.08,23.91,7.97,60.58,51.02,12.75,37:38,8476960.0,Andreas Athanasiou,8475834.0,Marcus Sorensen,21.46,16.1,10.73,26.83,8.05,2.68,48.29,24.14,13.41
2020020641,San Jose Sharks,28,Los Angeles Kings,26,24.0,23.0,6.0,32.0,18.0,6.0,56.0,41.0,12.0,60:00,8475834.0,Marcus Sorensen,8476960.0,Andreas Athanasiou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020020645,Montréal Canadiens,8,Winnipeg Jets,52,21.57,39.34,8.88,21.57,22.84,5.08,43.14,62.18,13.96,47:55,8478133.0,Jake Evans,8477504.0,Josh Morrissey,9.93,19.86,0.0,14.9,4.97,4.97,24.83,24.83,4.97
2020020656,Anaheim Ducks,24,Colorado Avalanche,21,28.8,21.6,0.0,28.8,50.4,0.0,57.6,72.0,0.0,08:22,8475235.0,Nicolas Deslauriers,8477070.0,Liam O'Brien,23.24,24.4,9.3,33.7,15.11,8.13,56.94,39.51,17.43
2020020714,Boston Bruins,6,Washington Capitals,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:04,8475780.0,Chris Wagner,8475455.0,Brenden Dillon,34.04,25.03,6.01,25.03,13.01,5.01,59.07,38.04,11.01
2020020788,Nashville Predators,18,Dallas Stars,25,27.76,50.9,0.0,9.25,27.76,0.0,37.02,78.66,0.0,13:02,8478042.0,Viktor Arvidsson,8471699.0,Andrew Cogliano,11.65,19.71,2.69,22.4,14.34,1.79,34.05,34.05,4.48
2020020661,Ottawa Senators,9,Winnipeg Jets,52,14.26,14.26,7.13,28.51,21.39,0.0,42.77,35.64,7.13,08:32,8477384.0,Josh Brown,8479378.0,Logan Stanley,20.98,26.81,5.83,23.32,24.48,4.66,44.3,51.3,10.49
2020020195,Boston Bruins,6,Buffalo Sabres,7,34.59,23.95,7.98,10.64,15.96,0.0,45.23,39.91,7.98,22:46,8475625.0,Matt Irwin,8477941.0,Nick Ritchie,19.92,17.82,2.1,19.92,22.02,3.15,39.84,39.84,5.24
2020020195,Boston Bruins,6,Buffalo Sabres,7,34.97,28.8,8.23,16.46,16.46,2.06,51.43,45.26,10.29,29:14,8476191.0,Kevan Miller,8479420.0,Tage Thompson,17.73,14.18,0.0,17.73,22.46,3.55,35.46,36.64,3.55
2020020666,New Jersey Devils,1,New York Rangers,3,57.14,0.0,0.0,0.0,57.14,0.0,57.14,57.14,0.0,01:27,8475184.0,Chris Kreider,8476923.0,Damon Severson,26.64,19.47,2.05,17.42,15.37,3.07,44.06,34.84,5.12
2020020666,New Jersey Devils,1,New York Rangers,3,28.02,25.68,2.33,18.68,14.01,4.67,46.69,39.69,7.0,25:42,8474090.0,Brendan Smith,8479415.0,Michael McLeod,26.24,13.99,1.75,15.74,17.49,1.75,41.98,31.49,3.5
2020020669,Toronto Maple Leafs,10,Calgary Flames,20,28.26,16.95,0.0,11.3,0.0,0.0,39.56,16.95,0.0,10:38,8477149.0,Scott Sabourin,8473473.0,Milan Lucic,22.82,24.02,2.4,27.62,25.22,2.4,50.43,49.23,4.8
2020020675,San Jose Sharks,28,Anaheim Ducks,24,25.41,38.12,4.24,26.82,24.0,2.82,52.24,62.12,7.06,42:30,8479580.0,Dylan Gambrell,8476312.0,Josh Manson,30.86,30.86,10.29,13.71,13.71,13.71,44.57,44.57,24.0
2020020675,San Jose Sharks,28,Anaheim Ducks,24,26.68,38.91,5.56,23.35,22.24,5.56,50.03,61.15,11.12,53:59,8480031.0,Max Comtois,8480160.0,Radim Simek,29.92,9.97,19.94,19.94,9.97,0.0,49.86,19.94,19.94
2020020706,Tampa Bay Lightning,14,Carolina Hurricanes,12,30.17,36.45,5.03,25.14,33.94,2.51,55.31,70.39,7.54,48:11,8474581.0,Jake Gardiner,8473986.0,Alex Killorn,36.86,12.29,4.1,20.48,12.29,4.1,57.34,24.57,8.19
2020020707,Florida Panthers,13,Columbus Blue Jackets,29,46.22,22.19,3.7,36.98,20.34,3.7,83.2,42.53,7.4,32:27,8479945.0,Gavin Bayreuther,8477935.0,Sam Bennett,21.78,28.31,8.71,30.49,28.31,6.53,52.27,56.62,15.25
2020020708,Calgary Flames,20,Ottawa Senators,9,28.5,44.33,3.17,31.66,15.83,0.0,60.16,60.16,3.17,19:10,8476439.0,Brett Ritchie,8477384.0,Josh Brown,24.98,13.22,1.47,8.82,14.69,7.35,33.8,27.92,8.82
2020020718,Tampa Bay Lightning,14,Carolina Hurricanes,12,28.06,47.48,4.32,41.01,25.9,2.16,69.06,73.38,6.47,27:49,8476921.0,Jordan Martinook,8476624.0,Barclay Goodrow,24.24,22.37,3.73,24.24,29.83,1.86,48.47,52.2,5.59
2020020719,Florida Panthers,13,Columbus Blue Jackets,29,31.03,33.25,2.22,33.25,26.6,2.22,64.29,59.85,4.43,27:06,8479066.0,Ryan Lomberg,8478949.0,Kole Sherwood,25.53,21.88,0.0,32.83,31.0,3.65,58.36,52.89,3.65
2020020722,Dallas Stars,25,Detroit Red Wings,17,19.5,22.5,3.0,27.0,15.0,1.5,46.5,37.5,4.5,40:00,8476902.0,Esa Lindell,8477946.0,Dylan Larkin,18.0,18.0,3.0,18.0,12.0,9.0,36.0,30.0,12.0
2020020724,Los Angeles Kings,26,Anaheim Ducks,24,15.83,15.83,4.52,21.48,23.74,2.26,37.31,39.57,6.78,53:10,8477962.0,Brendan Lemieux,8476312.0,Josh Manson,35.12,8.78,0.0,43.9,35.12,17.56,79.02,43.9,17.56
2020020721,Edmonton Oilers,22,Montréal Canadiens,8,0.0,82.76,0.0,20.69,82.76,0.0,20.69,165.52,0.0,02:55,8470621.0,Corey Perry,8475163.0,Alex Chiasson,23.12,38.89,5.26,27.33,44.15,3.15,50.45,83.04,8.41
2020020732,Florida Panthers,13,Carolina Hurricanes,12,34.95,11.65,0.0,23.3,23.3,11.65,58.25,34.95,11.65,05:17,8476975.0,Cedric Paquette,8479066.0,Ryan Lomberg,31.8,29.61,6.58,25.22,17.54,10.97,57.02,47.15,17.54
2020020737,Vancouver Canucks,23,Ottawa Senators,9,37.76,37.76,0.0,25.17,75.52,0.0,62.94,113.29,0.0,04:56,8474612.0,Travis Hamonic,8480801.0,Brady Tkachuk,30.51,22.88,7.63,21.79,23.97,7.63,52.3,46.85,15.25
2020020739,New York Rangers,3,Philadelphia Flyers,4,18.49,25.89,0.0,18.49,25.89,3.7,36.98,51.77,3.7,32:33,8476872.0,Scott Laughton,8479291.0,Kevin Rooney,21.86,26.23,6.56,34.97,10.93,0.0,56.83,37.16,6.56
2020020746,Pittsburgh Penguins,5,New Jersey Devils,1,33.88,22.95,2.19,33.88,30.6,1.09,67.76,53.55,3.28,54:54,8475722.0,Jason Zucker,8478447.0,Nick Merkley,23.53,58.82,0.0,35.29,11.76,11.76,58.82,70.59,11.76
2020020751,Vancouver Canucks,23,Ottawa Senators,9,30.56,36.67,0.0,18.34,24.45,0.0,48.9,61.12,0.0,09:51,8477963.0,Jayce Hawryluk,8480073.0,Erik Brannstrom,29.91,15.55,7.18,27.52,15.55,5.98,57.43,31.11,13.16
2020020759,Ottawa Senators,9,Vancouver Canucks,23,28.94,57.88,0.0,34.73,34.73,0.0,63.67,92.6,0.0,10:23,8476288.0,Ryan Dzingel,8477937.0,Jake Virtanen,24.19,29.02,1.21,22.98,22.98,2.42,47.16,52.0,3.63
2020020447,Washington Capitals,15,New York Islanders,2,27.25,37.16,0.0,19.82,37.16,4.96,47.08,74.33,4.96,24:20,8474709.0,Matt Martin,8465009.0,Zdeno Chara,35.33,35.33,8.41,16.82,28.6,1.68,52.15,63.93,10.09
2020020716,New Jersey Devils,1,Philadelphia Flyers,4,23.32,29.15,2.91,8.74,17.49,2.91,32.06,46.64,5.83,20:37,8479415.0,Michael McLeod,8477948.0,Travis Sanheim,19.81,16.76,0.0,35.04,13.71,3.05,54.85,30.47,3.05
2020020768,New York Rangers,3,Buffalo Sabres,7,40.89,25.56,2.56,34.5,14.06,1.28,75.4,39.62,3.83,46:57,8479291.0,Kevin Rooney,8481528.0,Dylan Cozens,27.59,22.99,0.0,41.38,9.2,13.79,68.97,32.18,13.79
2020020770,Pittsburgh Penguins,5,Boston Bruins,6,28.88,28.88,1.31,30.2,48.58,3.94,59.08,77.46,5.25,46:38,8476927.0,Teddy Blueger,8478468.0,Jeremy Lauzon,13.47,13.47,0.0,22.44,58.35,4.49,35.91,71.82,4.49
